"ano";"cod_mun";"total_votos";"total_pol";"votos_seg";"total_despesa";"despesa_seg";"sd_votos";"sd_despesa";"aptos";"comparecimento";"abstencao";"brancos";"nulos";"legenda";"partido_seg";"n_part_seg";"margem_vit"
"1212";2004;"33073";15897;52;NA;103851;NA;789.368331084427;2217.55677912922;23220;18660;4560;300;1415;1048;0;0;0.707106781186547
"1213";2004;"33090";11880;32;NA;35993.64;NA;733.743868469188;1468.58895918034;16496;13146;3350;91;728;447;0;0;0.707106781186548
"1214";2004;"33111";5662;34;NA;18447;NA;340.254382136777;985.272074099332;6864;6304;560;65;305;272;0;0;0.707106781186548
"1215";2004;"33138";124794;165;248;530059.1;NA;1731.32373953847;5480.68236440663;172718;140522;32196;2779;6088;6861;0;2;1.89209901842166
"1216";2004;"33197";32808;75;NA;113871.81;NA;1372.86127761241;1458.97600927228;47584;37262;10322;544;1916;1994;0;0;1.21359950523251
"1217";2004;"33219";25017;85;90;7510;NA;816.208858910066;536.460194450516;36062;28688;7374;696;1533;1442;0;1;1.30469197522026
"1218";2004;"33235";29205;44;NA;53872.56;NA;1537.95104248832;1007.23172253693;44858;33254;11604;461;2189;1399;0;0;0.707106781186548
"1219";2004;"33251";13485;34;NA;50812.57;NA;797.747967138171;1006.14868513096;18018;15134;2884;104;863;682;0;0;0.707106781186548
"1220";2004;"33260";16318;61;NA;7716;NA;678.425511784206;148.129934440941;21224;18314;2910;132;1018;846;0;0;0.603604880976587
"1221";2004;"33278";17103;63;NA;18461;NA;565.614365856363;713.674963653995;22300;18842;3458;133;859;747;0;0;1.31549259607594
"1222";2004;"33294";12777;31;NA;21340.57;NA;789.630711334265;511.59021716326;15026;14270;756;122;612;759;0;0;0.707106781186547
"1223";2004;"33316";15447;24;NA;55210.79;NA;1070.70224060823;1987.29926151864;19316;17060;2256;139;687;787;0;0;0.707106781186548
"1224";2004;"33332";15437;43;NA;38090.79;NA;835.250886781284;548.838015341319;20206;18296;1910;303;1468;1088;0;0;1.12652277173844
"1225";2004;"33359";10360;32;NA;78821.49;NA;631.302647117897;998.47447202284;11756;11318;438;70;491;397;0;0;0.707106781186548
"1226";2004;"33375";16886;40;NA;47337.9;NA;915.877008594383;929.799109374788;23466;19040;4426;149;1115;890;0;0;0.708689959902971
"1227";2004;"33383";11926;64;NA;52838.5;NA;520.98107142747;992.518657215387;16202;13544;2658;126;872;620;0;0;0.699772301501205
"1228";2004;"33391";15135;25;NA;89174.86;NA;1010.67716573263;1600.78586980803;20896;17198;3698;222;1164;677;0;0;0.707106781186547
"1229";2004;"33405";7266;41;NA;44364.4;NA;356.470231028842;2362.45531460855;8472;8176;296;71;458;381;0;0;0.610441005882435
"1230";2004;"33413";42246;75;47;139622.63;NA;1704.8401015614;2663.59199083571;62068;48804;13264;696;3299;2563;0;1;0.661687763134666
"1231";2004;"33430";10967;61;NA;20433.2;NA;477.457305784686;1660.89459214426;14808;12514;2294;174;757;616;0;0;0.951140520782218
"1232";2004;"33456";9690;47;NA;48775.13;NA;506.94371178615;801.194109715656;13600;11272;2328;201;749;632;0;0;1.22806904683684
"1233";2004;"33472";13620;81;180;66469;NA;423.755683446531;1596.05611909818;21196;15458;5738;192;888;758;0;0;1.47497274343473
"1234";2004;"33499";14602;36;NA;81119.82;NA;857.668325436154;3877.39903778852;18840;16462;2378;172;1055;633;0;0;0.707106781186547
"1235";2004;"33510";20448;45;NA;23578.06;NA;847.610621797282;336.622919446882;30208;23618;6590;393;1405;1372;0;0;0.826014364235848
"1236";2004;"33529";13245;26;NA;64199.52;NA;867.842033363097;2972.41694175333;15414;14642;772;162;621;614;0;0;0.707106781186547
"1237";2004;"33537";39173;76;NA;177480;NA;1630.0160751758;1615.09031460192;55768;45181;10587;546;2815;2647;0;0;1.10243712768032
"1238";2004;"33553";23143;27;NA;41884.74;NA;1501.70745985147;2202.09903682797;28616;25036;3580;211;980;702;0;0;0.707106781186548
"1239";2004;"33570";28773;57;157;288018;786;1398.46628125472;3367.78946584777;42614;34134;8480;522;2794;2045;0;2;0.707106781186548
"1240";2004;"33596";15512;43;NA;74335;NA;814.79705603599;6093.35650405011;17818;16782;1036;141;581;548;0;0;0.707106781186547
"1241";2004;"33618";7435;64;NA;16605.38;NA;350.897451735711;271.431587492406;12120;8492;3628;84;616;357;0;0;0.707106781186547
"1242";2004;"33634";109294;143;643;552771.24;500;3261.99202295893;4602.61106561343;143996;118704;25292;1154;4333;3923;0;1;0.707106781186548
"1243";2004;"33650";7996;53;NA;49102.97;NA;389.018194044357;1182.83115270859;11786;9004;2782;89;578;341;0;0;0.707106781186547
"1244";2004;"33677";19822;66;NA;34148.98;NA;866.03702769185;808.561587086145;30740;23008;7732;347;1671;1168;0;0;0.707106781186547
"1245";2004;"33693";19302;36;NA;85943.03;NA;1135.77431108222;786.61062449779;25334;21654;3680;131;1090;1131;0;0;0.616929161734473
"1246";2004;"337";17705;71;NA;1454;NA;728.075964596491;151.622154640335;26142;20168;5974;320;1164;979;0;0;0.707106781186548
"1247";2004;"33715";14908;43;NA;25345;NA;983.850804961319;319.47058019934;22018;18078;3940;316;1699;1155;0;0;0.707106781186547
"1248";2004;"33731";15622;36;NA;30789.89;NA;886.350695936866;1591.40442579974;24184;18496;5688;241;1590;1043;0;0;0.707106781186547
"1249";2004;"33758";20097;39;NA;54245.88;NA;1106.41373144134;803.662946003474;27812;22454;5358;188;1190;979;0;0;0.830625530815939
"1250";2004;"33774";51743;93;NA;46323.98;NA;1724.85852547755;560.23412287328;73664;58642;15022;787;3105;3007;0;0;1.06472300555703
"1251";2004;"33782";9439;26;NA;55163.52;NA;627.490970820727;1495.81252675272;13390;10618;2772;54;629;496;0;0;0.707106781186548
"1252";2004;"33804";13126;44;NA;33776;NA;666.326251724614;3428.54862488526;17432;14710;2722;146;753;685;0;0;0.798021767292269
"1253";2004;"33812";23341;39;78;102480;425;1313.45161736057;3225.79156290094;32010;25724;6286;212;1192;979;0;0;0.707106781186548
"1254";2004;"33839";11726;28;NA;27427.85;NA;756.809597716471;1685.77408421266;15874;13156;2718;119;808;503;0;0;0.707106781186548
"1255";2004;"33855";15035;57;NA;3508;NA;769.352418260779;277.294067733156;20790;17214;3576;240;1153;786;0;0;1.04172925674847
"1256";2004;"33871";12084;34;NA;45702.79;2901.93;696.085075211912;1202.81829137693;13306;12944;362;45;400;415;0;0;0.707106781186547
"1257";2004;"33898";13093;44;NA;34745;NA;611.233042670659;843.485119290581;18900;14600;4300;150;857;500;0;0;0.780131598764826
"1258";2004;"33910";63816;66;NA;417434.79;NA;2775.9705938874;1319.36370036355;86078;70946;15132;949;3246;2935;0;0;0.848927234744741
"1259";2004;"33952";8496;44;NA;126415;NA;409.241034234691;1660.44185378519;13402;10424;2978;139;1236;553;0;0;1.06480098144178
"1260";2004;"33960";17276;30;NA;33379.87;NA;1097.95975012895;692.382913904193;22494;19292;3202;140;923;953;0;0;0.707106781186547
"1261";2004;"33979";33230;111;694;148278.65;2194.29;910.194507757934;5483.53774544908;45806;37344;8462;649;1709;1756;0;1;1.11813545381427
"1262";2004;"33995";22487;46;NA;121263.78;NA;1171.30007479612;2764.41163029563;30418;25026;5392;226;1110;1203;0;0;0.707106781186547
"1263";2004;"34010";11988;29;NA;55389.73;NA;793.056183599137;1182.38416144868;14512;13536;976;138;763;647;0;0;0.707106781186548
"1264";2004;"34029";9898;34;NA;22485.75;NA;577.780377570823;735.743486739941;14792;11566;3226;118;1004;546;0;0;0.707106781186547
"1265";2004;"34037";49149;43;NA;252843;NA;2567.48170114497;3137.11945326442;67414;55066;12348;597;2509;2811;0;0;0.910693460995602
"1266";2004;"34053";16725;50;NA;145568.4;NA;827.453331898898;2893.17613846848;22140;18512;3628;175;882;730;0;0;0.84852365737544
"1267";2004;"34070";13128;75;NA;38645;NA;532.242535402074;1019.83255480307;16358;14716;1642;119;603;866;0;0;1.01782387163954
"1268";2004;"34118";28610;89;NA;57843.09;NA;992.806945586942;355.436716881883;44492;32652;11840;359;1980;1703;0;0;0.661853326645602
"1269";2004;"34134";160871;190;1387;770211;NA;2094.22225378588;4220.31430790951;191972;178506;13466;3388;6991;7256;0;4;1.0501284315752
"1270";2004;"34150";26796;82;NA;49262.19;NA;1023.1473737149;891.978971766382;40442;31134;9308;482;2284;1572;0;0;0.926464542207387
"1271";2004;"34177";27519;33;NA;600;NA;1689.24342095131;NA;37560;30130;7430;224;1410;977;0;0;1.1839787046408
"1272";2004;"34193";67264;50;NA;118067.56;NA;3301.4618595701;1343.21546986907;90228;75382;14846;620;4074;3424;0;0;0.707106781186547
"1273";2004;"34215";12052;29;NA;59012.5;NA;769.05189854788;1847.07983735288;14884;13186;1698;54;453;627;0;0;0.707106781186547
"1274";2004;"34231";23131;53;NA;90804;NA;925.20582968652;2177.90416557533;31300;25606;5694;296;1079;1100;0;0;1.47319896941577
"1275";2004;"34258";33782;83;NA;233934.1;NA;1182.37819971875;7702.37243405738;50062;37870;12192;379;1894;1815;0;0;1.1396578850276
"1276";2004;"34274";13474;32;NA;51850.16;NA;797.902003909714;1087.4862021693;16376;14710;1666;72;669;495;0;0;0.707106781186547
"1277";2004;"34290";87679;160;5988;371141.74;35735.97;2169.91424934349;1454.76483895722;114706;96680;18026;1627;3821;3553;0;1;1.43431351750107
"1278";2004;"34312";15090;30;NA;3610;NA;925.57584633126;118.613311424388;19848;16630;3218;214;697;629;0;0;0.707106781186547
"1279";2004;"34339";29267;50;NA;150654.48;NA;1233.10433889929;2442.65398357418;39656;32118;7538;236;1358;1257;0;0;0.873872354940978
"1280";2004;"34355";31850;77;NA;65801.59;NA;1306.03814174994;4884.59955806334;44768;35840;8928;464;1831;1695;0;0;1.42305625571182
"1281";2004;"34363";10921;45;NA;38887.61;NA;587.5071304102;826.345656109327;17690;12994;4696;144;1276;653;0;0;0.8927868900533
"1282";2004;"34371";20339;76;NA;251552.29;NA;818.246107510534;2266.67682493177;29896;23416;6480;242;1600;1235;0;0;0.883232883656269
"1283";2004;"34398";8290;47;NA;64127;NA;438.857982039327;1485.34333578277;11856;9706;2150;178;713;525;0;0;0.707106781186548
"1284";2004;"34410";26327;54;NA;143694;NA;1278.74426482733;1102.28900269147;36200;29722;6478;287;1619;1489;0;0;0.707106781186547
"1285";2004;"34436";62519;95;NA;317212.6;NA;2258.72898924475;1380.18557674482;82880;69794;13086;762;3437;3076;0;0;0.906164736364689
"1286";2004;"34452";28539;54;NA;33724;NA;1371.82901940824;1908.41805607882;34028;31956;2072;380;1752;1285;0;0;0.630886482151956
"1287";2004;"34495";55790;96;329;230859.68;NA;1613.41538870027;2089.94228857227;74792;63744;11048;1190;3743;3021;0;0;1.07530779450583
"1288";2004;"34509";10962;36;NA;11258.12;NA;599.630078272622;854.085042056652;14118;11812;2306;61;453;336;0;0;0.579553689685935
"1289";2004;"34517";18515;51;48;34716.46;NA;764.106719268567;2151.46862964466;23530;20506;3024;163;1011;817;1;1;0.96339683179889
"1290";2004;"34533";12286;28;NA;5499.92;NA;762.676315720881;1388.03485471607;15380;13526;1854;82;640;518;0;0;0.707106781186548
"1291";2004;"34550";34734;36;NA;18325;NA;1873.46021820299;574.408450583223;48788;39222;9566;603;2102;1783;0;0;0.909901590028351
"1292";2004;"34576";15710;29;NA;92506;NA;983.736241383247;4007.26267609146;22600;17714;4886;185;1052;767;0;0;0.707106781186547
"1293";2004;"34614";18826;38;NA;69787;NA;1049.00399688979;1544.17619095995;25192;21136;4056;186;1039;1085;0;0;0.663892783846768
"1294";2004;"34630";19166;86;NA;100913.04;NA;618.130847803958;1126.31146924447;25272;21588;3684;374;985;1063;0;0;0.651453274307903
"1295";2004;"34673";66943;71;NA;92868.54;NA;2780.84742628126;446.896757512498;86044;74572;11472;1017;3385;3227;0;0;1.00306249202395
"1296";2004;"34690";30873;102;NA;69633;NA;1014.92835366482;5591.12673924368;40882;34438;6444;499;1398;1668;0;0;1.18691768681496
"1297";2004;"34711";19484;75;NA;60751.27;NA;808.799572288291;2764.45051387246;26256;22184;4072;257;1342;1101;0;0;0.935704841116804
"1298";2004;"34738";20036;59;535;14168.87;939.95;935.094022907526;640.112518882563;29562;22868;6694;237;1268;1327;1;2;0.86318907462218
"1299";2004;"34754";4967;34;NA;31782.57;NA;261.337975489891;3102.68529227862;5912;5580;332;28;287;298;0;0;1.2021302366366
"1300";2004;"34770";28145;90;NA;104121.07;NA;1054.32144975898;2569.94151619877;38040;32424;5616;515;2059;1705;0;0;1.04968563265492
"1301";2004;"34797";8124;40;NA;23737.51;NA;447.201328317326;578.019951372103;10164;9382;782;143;599;516;0;0;0.945305162748724
"1302";2004;"34819";17246;36;NA;54982;NA;1007.84876825967;1088.80867327843;22650;19384;3266;245;956;937;0;0;0.683665647102183
"1303";2004;"34835";16818;36;NA;66714.68;NA;1013.58910136049;3500.89134319239;21764;18528;3236;139;874;697;0;0;1.01643794906434
"1304";2004;"34851";31078;38;NA;40004;NA;1719.24735992683;321.161697505634;43618;35344;8274;346;2037;1883;0;0;0.707106781186547
"1305";2004;"34878";13475;37;NA;13512.04;NA;766.955483201739;1363.78610808525;18238;15408;2830;123;1134;676;0;0;0.896128557117746
"1306";2004;"34894";6950;33;NA;45557;NA;415.638811003161;816.319964285395;8588;7762;826;118;409;285;0;0;0.740788792881775
"1307";2004;"34916";19797;30;NA;116953.83;NA;1051.66578374009;2697.78287359829;27746;22528;5218;269;1366;1096;0;0;1.00964366303135
"1308";2004;"34932";15030;33;NA;21672.96;NA;928.445750481121;653.029838589948;20174;17192;2982;163;1203;796;0;0;0.707106781186548
"1309";2004;"34959";59280;87;124;167624;4198;2176.11432774064;1409.27235604255;78760;66024;12736;1010;2632;3102;0;1;0.895857505518119
"1310";2004;"34975";31457;67;NA;283134.17;NA;1111.57291467561;4544.16475472804;40170;34944;5226;312;1523;1652;0;0;0.826015274103615
"1311";2004;"34991";11092;44;NA;37820;NA;526.06378683807;641.288017996438;15494;12676;2818;118;752;714;0;0;0.776255571776298
"1312";2004;"35";510444;314;2466;2818024.81;34591;1260.997402475;9174.12442971515;680220;553012;127208;8956;18334;15278;0;7;0.0861157202373137
"1313";2004;"35017";12432;45;1;20524.85;NA;594.710995663126;1561.36611702974;14530;13676;854;122;585;537;0;0;0.912045050510254
"1314";2004;"35033";5139;22;NA;20140.19;NA;377.72132069013;856.94764041007;5806;5676;130;56;230;251;0;0;0.707106781186548
"1315";2004;"35050";10616;36;NA;138782.85;NA;552.199798401083;1466.91007674999;12406;11660;746;84;449;511;0;0;0.656204662088749
"1316";2004;"35076";21875;77;NA;83907.32;NA;825.461309332994;1582.54314363933;32034;25388;6646;249;1910;1354;0;0;0.636366491221755
"1317";2004;"35092";35253;91;107;216611;NA;1252.87858186896;1850.73255848221;51004;40182;10822;681;2184;2064;0;0;1.30839938657932
"1318";2004;"35114";28990;78;NA;247553.73;NA;1121.64259633987;4157.63218761143;42818;32400;10418;372;1649;1389;0;0;0.969947855479606
"1319";2004;"35130";54613;53;NA;70720;NA;2477.3448522908;533.59537147878;78946;61724;17222;743;3568;2800;0;0;0.674845261425244
"1320";2004;"35149";6660;35;NA;101485;NA;314.061212788449;1194.76934053388;8340;7226;1114;40;239;287;0;0;1.14270278781742
"1321";2004;"35157";481515;304;10376;707775.33;7008.97;2599.42969374328;1196.34179628514;633984;538702;95282;10375;22976;23836;1;32;1.14735566437393
"1322";2004;"35173";6173;26;NA;33730.44;NA;399.820577066956;619.499992194844;8574;6782;1792;51;325;233;0;0;0.707106781186548
"1323";2004;"35190";11733;63;NA;61574;NA;393.174742169667;2017.7280846221;16016;13392;2624;158;847;654;0;0;0.841595358711304
"1324";2004;"35211";20510;39;54;11425.7;NA;1160.36457054333;2843.06146574428;26842;22564;4278;165;974;915;0;0;0.6745144002332
"1325";2004;"35238";29739;70;NA;116852.69;NA;1253.59830996074;2530.08658095657;42876;33974;8902;434;2006;1795;0;0;0.710025191111188
"1326";2004;"35254";12711;34;NA;34475;NA;740.790451389511;1701.72934466182;16684;14008;2676;86;652;559;0;0;0.801826088758767
"1327";2004;"35270";17043;29;NA;39958.65;NA;1013.56973308729;1710.55607054268;20846;18432;2414;138;722;529;0;0;0.707106781186547
"1328";2004;"35297";8304;56;NA;141857;NA;372.019400314723;11776.1803535128;13142;9398;3744;79;584;431;0;0;0.882208961336333
"1329";2004;"353";11389;58;NA;229983;NA;367.350558208818;1170.01230605783;16184;12858;3326;170;449;850;0;0;1.43637599916307
"1330";2004;"35319";20533;95;NA;6539.28;NA;602.013897717265;827.815516508013;24550;23070;1480;356;1135;1046;0;0;1.01129385777445
"1331";2004;"35335";69102;52;127;312237;NA;2998.08914734785;2081.91036569932;94088;77446;16642;1206;3657;3481;0;1;0.904170749999058
"1332";2004;"35351";24096;77;NA;274638.19;NA;958.513713757158;14059.4032162643;34786;26960;7826;196;1372;1296;0;0;0.811773726052156
"1333";2004;"35378";26655;67;NA;76812;NA;1162.95116715375;1825.92691068018;39646;30050;9596;367;1582;1446;0;0;0.927749385518951
"1334";2004;"35394";10512;24;NA;52264.89;NA;730.484532467261;1062.7161003712;15120;12032;3088;135;772;613;0;0;0.707106781186548
"1335";2004;"35416";26272;98;NA;30136;NA;761.152184573366;1442.17878833043;41320;29532;11788;349;1656;1255;0;0;0.790623375745225
"1336";2004;"35432";12584;24;NA;20835.82;NA;860.047812624391;1993.91744935753;16524;14516;2008;178;1014;740;0;0;0.707106781186547
"1337";2004;"35459";15781;45;NA;4435;NA;835.202229790166;187.100407535633;22216;17416;4800;159;700;776;0;0;0.707106781186549
"1338";2004;"35475";19468;28;NA;77512.03;NA;1260.51132208459;1174.62757479418;21940;20990;950;152;637;733;0;0;0.707106781186547
"1339";2004;"35513";14425;36;NA;12276;NA;818.610907729654;314.645920654655;17112;16080;1032;129;860;666;0;0;0.813012069024777
"1340";2004;"35530";5251;33;NA;45206.6;NA;321.71355247873;1795.84493498852;7408;5734;1674;35;201;247;0;0;0.827618773172074
"1341";2004;"35556";19514;75;NA;124008;NA;720.451008520118;5137.21124586243;32762;23084;9678;287;1950;1333;0;0;0.980695517871771
"1342";2004;"35572";7938;29;NA;122388.09;NA;515.011851219515;1326.94684489686;9270;8878;392;70;544;326;0;0;1.01406656010513
"1343";2004;"35599";21670;55;NA;148697.92;NA;1038.65375829948;3879.91997266483;32402;24620;7782;257;1304;1389;0;0;0.769067147549853
"1344";2004;"35610";14646;22;NA;67110.8;NA;1191.39913762699;802.085936754935;21964;16920;5044;173;1169;932;0;0;0.707106781186548
"1345";2004;"35637";22121;32;NA;147100.7;NA;1318.91595844601;2466.88070531918;28058;24224;3834;197;979;927;0;0;0.707106781186547
"1346";2004;"35653";25852;36;NA;65240.68;NA;1448.14679533017;678.560012179829;36206;28876;7330;297;1307;1420;0;0;0.841709454313558
"1347";2004;"35670";8254;33;NA;18785;NA;458.738656622934;1441.18938119922;9138;8862;276;65;306;237;0;0;0.944681010354272
"1348";2004;"35696";17459;28;NA;34888.94;NA;1142.20678163395;1248.18981456783;22566;19182;3384;150;831;742;0;0;0.707106781186548
"1349";2004;"35700";9558;69;NA;60293.3;NA;450.855267054723;3007.22777469908;16284;13294;2990;273;2758;705;0;0;0.707106781186548
"1350";2004;"35718";25410;45;NA;61940;NA;1324.91979126436;1772.47969966211;37206;28624;8582;363;1608;1243;0;0;0.707106781186548
"1351";2004;"35734";166358;222;909;441312.8;17999.98;1531.42440708209;2309.09447349374;235318;185504;49814;2453;8132;8561;0;0;1.52153691465268
"1352";2004;"35750";34510;92;NA;122432.86;NA;1285.06545457183;6373.66088715514;47870;39442;8428;572;2345;2015;0;0;0.777515217290091
"1353";2004;"35777";19125;69;NA;107733.3;NA;792.064718715296;2148.28516156153;28132;22340;5792;371;1623;1221;0;0;1.11623942331889
"1354";2004;"35793";42337;106;154;76441.6;630.98;1378.50134495114;978.114608946187;61436;47414;14022;673;2184;2220;0;0;1.09302399577112
"1355";2004;"35815";61866;64;NA;44345;NA;2556.06033777563;942.083125542281;90310;70000;20310;913;3602;3619;0;0;0.735575753872488
"1356";2004;"35831";10195;26;NA;41174;800;721.374823048071;857.807082618808;11688;10960;728;85;356;324;0;0;0.707106781186548
"1357";2004;"35858";8600;23;NA;74517;NA;611.93143652206;1666.81084286201;10840;9536;1304;63;395;478;0;0;0.707106781186548
"1358";2004;"35874";12073;41;NA;13895.51;NA;621.83254754742;1483.17134005589;18218;14414;3804;102;1729;510;0;0;0.898875461458649
"1359";2004;"35890";19921;48;NA;46198.57;NA;1000.26919420942;1637.12420518932;27424;22338;5086;281;1168;968;0;0;0.707106781186548
"1360";2004;"35912";29814;97;NA;72698;NA;992.426354267983;3797.81045950036;41924;34286;7638;529;1751;2192;0;0;1.23133777507162
"1361";2004;"35939";57420;105;NA;2130;NA;1805.8037818303;231.905153025973;76926;62976;13950;809;2778;1969;0;0;1.04611916928843
"1362";2004;"35947";23959;83;NA;126782.49;NA;665.799842406986;1579.0969701318;37268;28744;8524;456;2446;1883;0;0;1.44976842874547
"1363";2004;"35955";59419;95;NA;255549.06;NA;2043.90341177579;3326.79054059256;86304;67768;18536;1064;3977;3308;0;0;1.16223285527768
"1364";2004;"35971";206826;203;2330;406318.79;1555.5;2379.2141676138;1474.11485815518;276376;222296;54080;1869;6405;7196;0;4;1.14439302587513
"1365";2004;"35998";14357;82;NA;84750.66;NA;430.99877429414;1517.03317074837;21372;16300;5072;166;989;788;0;0;1.3355804739562
"1366";2004;"36013";13005;40;NA;8802;NA;764.676932420228;721.551106991043;19250;14950;4300;238;1003;704;0;0;1.04338551161273
"1367";2004;"36030";14654;55;NA;44154;180;549.847717997459;581.591443006985;20064;16652;3412;100;1008;890;0;0;0.927481260742956
"1368";2004;"36056";15723;84;356;93041.09;55;513.001375619335;921.165689484796;24096;17994;6102;214;1070;987;0;1;1.14146057471451
"1369";2004;"36072";9255;60;NA;26100;NA;427.5139790392;2465.51775044873;12452;10520;1932;133;668;464;0;0;0.707106781186547
"1370";2004;"36080";13356;40;NA;22624;NA;729.314599206258;2866.50272936132;17238;14542;2696;83;632;471;0;0;0.70710678118655
"1371";2004;"36099";8269;54;44;38219.15;200;403.270172385349;411.821318383488;12212;9292;2920;76;556;391;1;3;0.707106781186548
"1372";2004;"36110";23236;107;1102;147190;14300;681.334056810385;7718.91007955958;35022;26514;8508;395;1559;1324;0;2;1.41349409913032
"1373";2004;"36137";62343;141;NA;110775.68;1005;1693.72138897948;1604.01226250572;97656;72068;25588;1193;4772;3760;0;0;1.70009980325507
"1374";2004;"36153";10164;41;NA;20500;NA;575.273013658648;2249.86542807441;13944;11454;2490;140;581;569;0;0;0.707106781186548
"1375";2004;"36170";25678;50;NA;179871.78;NA;1295.64098327855;1451.13373516833;35640;28496;7144;227;1501;1090;0;0;0.804670295568016
"1376";2004;"36196";7491;62;NA;68580.56;NA;283.198703571123;2792.61099928443;10516;8442;2074;96;463;392;0;0;0.877000136802912
"1377";2004;"36218";22259;58;NA;341344;NA;838.577295825165;4276.26578797616;35320;25896;9424;277;1850;1510;0;0;1.01090962599328
"1378";2004;"36234";18749;99;119;241997;NA;599.039044503318;2159.84572387358;24432;20454;3978;245;738;722;0;0;1.35762011963609
"1379";2004;"36250";11775;52;NA;17544.02;NA;551.57547662152;487.621445996449;15764;13306;2458;95;842;594;0;0;0.725091411534075
"1380";2004;"36277";12056;85;NA;101845.52;NA;486.200445869004;2072.95490981243;17152;13598;3554;118;826;598;0;0;0.707106781186547
"1381";2004;"36293";63577;79;NA;14519.53;NA;2486.22814412755;447.829675728787;86950;69876;17074;667;3042;2590;0;0;0.674256565008273
"1382";2004;"36315";23851;34;NA;42495.71;NA;1405.0268947871;1091.24747080966;37498;28812;8686;416;3246;1299;0;0;0.707106781186548
"1383";2004;"36358";9753;42;NA;61570;NA;494.670242201898;1341.99301580152;12610;10934;1676;82;498;601;0;0;0.733964063848821
"1384";2004;"36374";19418;48;NA;12322.4;NA;980.415868304209;342.130015329206;26292;21260;5032;190;779;873;0;0;0.701893844004327
"1385";2004;"36382";15437;33;NA;86543.13;NA;898.963587994354;1199.09314579667;20554;17318;3236;264;1012;605;0;0;0.707106781186548
"1386";2004;"36390";14010;50;NA;73492.43;NA;704.105366651142;2169.19065298385;16880;15842;1038;177;871;784;0;0;0.707106781186546
"1387";2004;"36412";36286;61;NA;57803.05;NA;1588.75295962521;900.695943998012;50320;41478;8842;574;2687;1931;0;0;0.905713950881663
"1388";2004;"36439";20952;66;83;69270.15;813;774.556917445537;1073.8206353942;27968;23642;4326;245;1262;1183;0;1;0.850310643251377
"1389";2004;"36455";20637;23;NA;14576.8;NA;1804.41558195204;917.814567554803;26844;22870;3974;220;1166;847;0;0;0.707106781186548
"1390";2004;"36471";24875;118;NA;72032.11;NA;650.04746944699;1132.53074465703;34084;28004;6080;324;1441;1364;0;0;0.829909779542418
"1391";2004;"36498";14940;35;NA;72030.67;NA;874.890014696205;1245.70401020583;17466;16312;1154;114;723;535;0;0;0.707106781186548
"1392";2004;"36510";73969;92;234;133186;NA;2795.37130140456;878.159773770098;109188;84988;24200;1182;5335;4502;1;1;0.707106781186548
"1393";2004;"36536";43920;125;114;106265.9;NA;1380.42171775771;1819.93267236571;61482;50482;11000;758;3259;2545;0;0;1.33678897740432
"1394";2004;"36552";34660;83;NA;245505.58;NA;1283.72169401631;2650.52320873427;45122;37942;7180;369;1486;1427;0;0;1.07878183231332
"1395";2004;"36579";14514;65;NA;94494.99;NA;632.143123703923;1006.36222335792;20500;16786;3714;311;1068;893;0;0;0.594822980675797
"1396";2004;"36595";8986;70;NA;75750.43;NA;312.075756937976;4370.85381975333;12652;10106;2546;97;567;456;0;0;0.674155324748518
"1397";2004;"36617";138438;159;1170;901889;NA;1476.29820622197;7737.95514064466;198742;154594;44148;2256;6837;7063;0;0;1.29779499524267
"1398";2004;"36633";37175;54;NA;257817.91;NA;1778.90017283596;3532.36981309685;49496;41118;8378;346;1977;1620;0;0;0.707106781186548
"1399";2004;"36650";14870;42;NA;40988.13;NA;783.71111779891;629.498727122371;19564;16584;2980;153;848;713;0;0;0.707106781186547
"1400";2004;"36676";15529;70;NA;48792.3;NA;637.168159659764;467.811810202138;24850;17972;6878;171;1316;956;0;0;0.70083697506855
"1401";2004;"36692";162986;160;157;484152.86;NA;2143.03101531047;3006.26047470401;217080;182370;34710;2110;9759;7515;0;2;0.672751328550506
"1402";2004;"36706";11641;44;NA;31481.63;NA;596.975132625449;787.774204714527;19068;13580;5488;143;1168;628;0;0;0.707106781186548
"1403";2004;"36714";16811;51;NA;76389.78;NA;808.708176759931;2698.64257315221;22406;18412;3994;118;852;631;0;0;0.62657195639544
"1404";2004;"36730";11259;35;NA;47577.12;NA;654.80808914784;1530.05356454015;14518;11866;2652;67;277;263;0;0;0.707106781186548
"1405";2004;"36757";4981;37;NA;20286.78;NA;281.028360748178;1322.95292286453;5644;5426;218;56;184;205;0;0;0.707106781186548
"1406";2004;"36765";12119;25;NA;54579.4;NA;810.074531233914;1206.43540698693;16140;13356;2784;79;606;552;0;0;0.707106781186547
"1407";2004;"36773";23032;63;NA;40296.33;NA;896.335059600682;375.417666752845;32304;27350;4954;431;1916;1971;0;0;1.18177881819415
"1408";2004;"36790";5617;27;NA;73424.58;NA;359.893640593554;873.344692026904;6484;6150;334;27;236;270;0;0;0.892919480929115
"1409";2004;"36811";4722;22;NA;8774;NA;406.32576016864;3295.13600413007;6146;5498;648;52;442;282;0;0;0.707106781186548
"1410";2004;"36820";8839;36;NA;65057.38;NA;499.002826967264;5783.98924370911;11962;9982;1980;72;625;446;0;0;0.707106781186547
"1411";2004;"36838";8531;44;NA;38241.8;NA;383.685444459202;992.660292137173;12950;10218;2732;130;949;608;0;0;1.27405088515737
